,album titles,artists,cleaned_sentences
3959,Infield Fly,달빛요정역전만루홈런,달빛요정역전만루홈런 가끔 절룩거릴 포기 스위트피 기점 레코딩 제작 뮤지션 고인 달빛요정역전만루홈런 이진원 작업 녹음 제작 온라인 직접 판매 가내 수공업 음반 현재 자체 제작 유통 독립 구조 당시 뮤지션 가능성 한계 사건 한국 대중음악 역사 위치 달빛 정의 사운드 포크 시절 세상 거리 스끼 인생 우리네 대변 조적 가사 공감 달빛 정의 가사 좌절 체념 낙담 래서 가사 분노 공감 위로 사랑 이유 효선
3960,Neverendingstories (결코 끝나지 않을 이야기들),스위트 피(Sweet Pea),스위트 내면 소리 포크 감성 스위트피 델리스파이스 김민규 솔로 프로젝트 이름 김민규 문라이즈 개인 레이블 레코딩 제작 레코딩 보편화 당시 제작 방식 성공 자생 활동 대안 방향성 스위트피 델리스파이스 개인 포크 감성 정서 가사 내면 집중 공감 평단 지지 효선
3961,고질적 신파,불나방스타쏘세지클럽,불나방 스타 클럽 데뷔 고질 신파 신파 애증 불나방 스타 클럽 이하 고질 장르 야매 라틴 라틴 뿌리 훵크 뽕짝 판소리 방식 혼합 주로 신파 야매 가사 신파 야매 행동 대장 메시지 전달 전래 동화 소재 이용 재치 발휘 석봉 악어 정글 주제 현대 사회 부조리 희화 풍자 매력 라틴 접근 태도 일관 데뷔 붕가붕가 레코드 가능성 음반 한해 대량생산 발매 공장 대형 음반 시리즈 선정 제작 정은정
3962,9와 숫자들,9와 숫자들,숫자 감성 고풍 사운드 이름 색인 년대 가요 숫자 년대 연상 빈티 자음 멜로디 사운드 간다 석별 선유도 아침 삼청동 년대 노골 향수 고풍 사운드 자음 모던 과거 가요 범주 선율 정서 현대 그릇 가사 드럼 신시사이저 사운드 절충 미가 시선 정도 정성만 직할 감정 표현 과잉 트랙 자연 진행 정은정
3963,Aero,비둘기 우유(Vidulgi OoyoO),비둘기 우유 향수 자극 싸이키 델리 옐로우 키친 데이 드림 속옷 생기 여자도 드론 노이즈 밴드 등장 노이즈 멜로디 불협화음 공간 장르 초월 노스탤지어 자극 이성 감성 자극 멜로디 장미 효과 이펙터 신시사이저 노이즈 형성 사이 남성 여성 분위기 극대 비둘기 우유 슈게이징 새드 코어 장르 분류 악기 사운드 기술 왜곡 새로이 창조 소리 주목 정은정
3964,"Fire, Dance With Me",코코어(Cocore),코코 현실 너머 활동 의미 생존 유지 이기 코코 데뷔 년차 휴지 일각 해체설 돌기 즉흥 사운드 안정 죽지 증명 하드록 사이키델릭 로커빌리 슈게이징 음반 기타로 잡음 발산 번지 멜로디 던지기 구성 트랙 장의 수록 적공간 특성 주제 전개 방식 대면 현실 세계 인식 부정 환상 몽상 이미지 정은정
3965,Pop To The People,눈뜨고 코베인,코베 구어 진짜 코베 산울림 송골매 계승 당시 유행 트위팝 등지 선택 이자 실험 성과 의도 배제 음반 강박 태도 독자 노선 스타일 구축 년대 사운드 재현 집중 복고 사운드 재료 코믹 위트 멜로디 구성 창법 송골매 산울림 통해 자식 사랑 종종 구어 화투 설정 제목 가사 인상 가사 뿐더러 구체 상황 스토리 라인 제시 감상 재미 정은정
3966,올랭피오의 별,허클베리 핀(HuckleBerry Finn),베리 서정 미학 피오 베리 활동 정리 정서 사운드 표현 방법론 접근 직설 면서 시적 가사 집약 베리 인간 고독감 우울함 통속 일반 청자 공감 민요 민원 공무원 일상 환멸 체념 일상 이기 동의 고립 전개 폭발 분노 존재 이소영 샤우팅 간다 사운드 멤버 머릿속 계획 소리 배합 구현 설명 어쿠스틱 연주 비올라 아르페지오 바이올린 보드 여러 대의 사용 기본 골격 정은정
3967,Dao,이다오,다오 도시 소리 다오 그림 파스텔 채색 도시 풍경 도시 면서 서정 성기 직조 어쿠스틱 연주 위로 중성 목소리 몽롱 분위기 조성 거울 기본 화성 사용 완성 훌쩍 트랙 불구 이유 화성 반복 전환 병치 불독맨션 이한철 브레이크 비트 편견 파괴 멜로디 사운드 통해 감각 표현 물루 오렌지 블록 통일 범위 이미지 모든 트랙 비어 공간 사운드 의도 제거 느낌 연출 정은정
3968,Woman,레이니썬(Rainy Sun),레이니썬 몽환 사운드 변신 메탈 메탈 레이니 장르 영역 과거 독창 파워 메탈 재즈 블루스 트립합 전작 나은 후속작 아예 도전 정신 비롯 매너리즘 태도 파워 에너지 대신 몽환 사운드 주류 정차식 목소리 분해 사용 방식 첫째 가성 둘째 샤우팅 창법 분위기 폭발 매력 재즈 드러머 크리스 가가 합류 전작 구분 그루비 정서 감상 포인트 정은정
3969,가벼운 숨결,줄리아 하트(Julia Hart),줄리아 하트 소년 감수성 동화 문학 음반 꼽으 주저 러시아 작가 이반 부닌 숨결 제목 시작 무라카미 하루키 바람 구절 인용 답장 김소월 가사 상대 소설 등장인물 비유 문학 선생님 문학 배경 가득 마음 스페인어 어감 이름 언어 탐미 시선 문학 전공 정대욱 소양 반영 가사 동화 감성 소년 상정 감상 소년 감수성 바탕 실로폰 오르간 키보 음색 낭만 분위기 조성하 역할 수행 정은정
3970,Babel,Mumford & Sons(멈포드 앤 선스),포드 선스 서정 멜로디 인조 포크록 밴드 포드 그래미 어워즈 올해 수상작 개봉 안드리아 아놀드 감독 영화 폭풍 언덕 마지막 시퀀스 캐시 히스 리프 가의 사랑 회상 장면 포드 이하 관객 기억 격정 사랑 영상 감동 선사 국내 인지도 역할 담당 영국 포크록 밴드 그래미 어워드 올해 부문 최고 영국 미국 차트 정상 흥행 기록 그래미 어워드 브릿 어워드 올해 밴드 부문 빌보드 어워드 에코 어워드 주노 어워드 비디오 뮤직 어워드 차례 노미네이트 수상 해나 명실 최고 밴드 모든 결과 밴드 조직 단계 상승 대중 인지도 평단 화답 평가 미국 대자연 배경 태동 마운틴 뮤직 기반 탄생 장르 밴조 중심 어쿠스틱 사운드 구사 특징 블루그래스 저음 컨트리 블루그래스 밴조 연주 조화 서정 정서 통한 포크 블루그래스 조화 그룹 안정 감흥 다채롭 마력 그룹 의미 가사 멜로디 흐름 데뷔 흐름 싱글 회의 다운로드 기록 차트 위로 랭크되 히트 시작 지난 보이스 유려 트랙 격조 특징 상처 영혼 치유 대화 전개 이전 멤버 전원 전하 하모니 감동 선사 넘버 넘버 가지 감상 사이먼 가펑클 리메이크 단계 고조 분위기 그룹 고유 연주 하모니 완성 현재 미래 확신 기대 더욱 영화 브로큰 써클 사운드트랙 감상 추천
3971,21,Adele(아델),아델 대영제국 훈장 여성 아티스트 아델 그래미 어워즈 올해 수상작 대영제국 훈장 여인 세상 모든 여왕 아델 영국 토트넘 아델 로리 블루 애드킨스 그룹 스파이스 걸스 동경 가수 친구 인터넷 동영상 계기 레코드 계약 가수 활동 시작 데뷔 영국 폭발 성공 미국 상륙작전 아델 무대 미국 토크쇼 게스트 출연 얼굴 천재 실력 미국 대중 그래미 신인상 최고 가수 입증 고심 발표 흔적 아델 미국 서부 지방 전통 컨트리 웨스턴 뮤직 내슈빌 사운드 비트 혼합 오케스트라 웅장 소울 가스펠 폭발 가창력 인생 숙기 정점 연상 메틀리카 린킨 파크 재거 슈퍼 아티스트 작업 프로듀서 루빈 리안 테더 명의 프로듀서 명의 세션 참가 아델 성량 오케스트라 연주 심장 비트 완성 전곡 공동 아델 녹음 당시 나이 아델 리즘 개성 현실 소신 모습 사랑 나이 불구 소녀 취향 여타 아티스트 대접 아델 대부분 연인 사랑 부분 아티스트 세상 의견 아델 사랑 원시 비트 타이틀곡 먼저 기존 소울 창법 가스펠 혼합 극적 느낌 아델 이미지 대화 드럼 베이스 라면 블루 이드 소울 영혼 고향 아프리카 연상 오케스트라 연주가 나이 연륜 호소 보이스 감탄 금치 피아노 반주 처음 빌보드 차지 발라드 세상 악기 목소리 수작 이처럼 아델 디바 여제 확인 걸작
3972,The Suburbs,Arcade Fire(아케이드 파이어),아케이드 파이어 행복 희망 시선 세상 추억 그래미 어워즈 올해 수상작 영감 충만 데뷔 소포 모어 징크스 극복 통해 아케이드 파이어 대치 더욱 프론트맨 버틀러 발매 인터뷰 디페쉬 모드 영감 언급 신스 포크 소원 관계 혼란 야기 발언 발매 전혀 확인 신스 장르 디페시 모드 존재 차지 절대 위상 예측 예측 뮤지션 카멜레온 성향 재치 비유 해석 실제 디페시 모드 구현 활용 케스트 레이 방법론 적극 차용 포크 시절 어쿠스틱 감성 은밀 전술 요소 전작 차별 성향 대변 단서 전과 전반 낙천 분위기 지향 특징 변화 버틀러 유년 시절 추억 어른 성장 과정 행복 희망 시선 세상 마주 시절 죽음 종교 주제 의식 반영 전작 장미 풍경 묘사 일맥상통 컨셉트 사운드 방향성 일치 밴드 일관 신념 대목 실험 성은 절제 장르 요소 조합 개성 출하 밴드 독창 문법 바로크 하드 육중 리프 교차 신스 슈게이징 공유 지점 포착 낭만 사이키 델리 포스트 펑크 조우 포크 웅장 증명 최고 밴드 유감 증명 하자 데이빗 보위 록시 뮤직 플레밍 립스 머큐리 레브 자리 경이 순간 체험 아케이드 파이어 이듬해 그래미 최고 영예 올해 트로피 거머 밴드 최초 수상한 기념비 성과 타석 홈런 예고편 아케이드 파이어 더욱
3973,Fearless,Taylor Swift(테일러 스위프트),테일러 스위프트 테일러 스위프트 세상 레몬 향기 그래미 어워즈 올해 수상작 컨트리 요정 테일러 스위프트 가창력 싱어 라이터 실력 외모 소녀 선물 상자 느낌 목소리 꾸밈 포함 생으로 펜실베니아 레닝 테일러 스위프트 오페라 외할머니 영향 공연 천재 컨트리 가수 샤니 트웨인 팻시 클라인 딕시 칙스 영감 테일러 스위프트 컨트리 뮤직 컨트리 장인 테네시 내슈빌 활동 시작 가로 활동 불과 데뷔 보트 컨트리 음반차트 차지 그래미상 최우수 신인상 후보 발표 발매 만장 판매 최연 그래미 최우수 비롯 부문 영광 그래미 공주 테일러 스위프트 시상식 기대 실력 언론 악평 비난 앞서 공연 매진 사태 테일러 스위프트 의심 여지 성과 대중성 두루 성공 컨트리 가수 입증 항상 테일러 스위프트 채프먼 공동 프로듀서 장의 싱글 포함 나머지 공동 학창시절 얘기 사랑 주제 가사 통통 리듬 기분 상큼 분위기 리드 싱글 컨트리 빌보드 성공 트랙 나스 밴드 나스 결별 발표 싱글 히트 기록 테일러 스위프트 그래미 최우수 컨트리 최우수 여자 컨트리 퍼포먼스 테일러 스위프트 소녀 모습 음악세계 계시 시작 여름 이슬 금은 레몬 향기
3974,Raising Sand,Robert Plant(로버트 플랜트),로버트 플랜트 상큼 감각 조각 유려 조화 그래미 어워즈 올해 수상작 레드 제플린 더없이 기억 먼저 레드 제플린 마스터링 발매 프로젝트 일환 이자 발매 예정 레드 제플린 로버트 플랜트 결성 밴드 스페이스 시프 터스 발표 장의 레드 제플린 전설 존경 사랑 보컬리스트 로버트 플랜트 최근 장의 솔로 발표 지미 페이지 제프 허니 퍼스 장의 콜라보레이션 음반 발표 앨리슨 라우스 컨트리 밴드 조직 컨트리 블루그래스 신동 데뷔 발표 침체 주자 각광 밴드 유니온 스테이션 활동 앨리슨 정통 블루그래스 사운드 그래미 어워드 단골 손님 회의 수상 기록 영화 사운드트랙 자주 등장 대표 러브 페어 형제 노팅힐 하트 브레이커 콜드 마운트 국내 유독 인기 영화 앨리슨 라우스 뮤지션 수도 블루그래스 디바 앨리슨 라우스 차트 로버트 플랜트 솔로 콜라 음반 가운데 기록 음반 그래미 어워드 올해 포함 부문 수상 부문 수상 영예 마디 상큼 감각 조각 유려 조화 인상 그래미 최고 콜라보레이션 부문 수상한 취지 감상 포인트 제시 트랙 하모니 연주 조합 앨리슨 라우스 매혹 로버트 플랜트 트랙 포크록 컨트리 조화 연주 탄성 가지 지미 페이지 로버트 플랜트 수록 당시 지미 페이지 중심 로버트 플랜트 앨리슨 라우스 완성 신화 전설 뮤지션 센스 감성
3975,River: The Joni Letters,Herbie Hancock(허비 행콕),허비 행콕 세기 대중음악 흐름 역사 아티스트 허비 행콕 그래미 어워즈 올해 수상작 살의 나이 시카고 심포니 오케스트라 모차르트 피아노 협주곡 피아노 신동 모던 재즈 거장 에반스 오스카 피터 세계 재즈 피아노 뮤지션 당대 뮤지션 마일 데이비스 허비 행콕 부적 재능 창장 감탄 밴드 마일 데이비스 자서전 허비 행콕 아티스트 허비 행콕 당시 도날드 버드 그랜트 그린 토니 베넷 모간 소니 윌리암스 자콜 페스 토리 우스 웨인 쇼터 에릭 돌피 헨더슨 크리스 보티 퀸시 존스 장의 뮤지션 장르 재능 다작 허비 행콕 시작 디스코 완성 내기 역할 영향력 덕분 허비 행콕 그래미 어워드 무려 세기 대중음악 흐름 역사 아티스트 발표 버브 레이블 발표 최근 년대 대표 여성 싱어 라이터 조니 미첼 허비 행콕 가수 조니 미첼 선택 조니 미첼 가수 활동 시작 뮤지션 캐롤 니스 당대 대표 뮤지션 포크 재즈 신조어 탄생 여러 장르 전개 편의 수필 감성 덩어리 존재 이유 허비 행콕 음유 시인 조니 미첼 화두 선택 앞서 언급 뮤지션 허비 행콕 조니 미첼 만남 제작 초기 이목 집중 가사 통한 허비 행콕 화법 값어치 웨인 쇼터 데이브 홀랜드 비니 콜라 유타 리오넬 루에케 세션 존스 티나 터너 레너드 코헨 게스트 매력 허비 행콕 제작 과정 스튜디오 연주자 조니 미첼 가사 의미 교감 가사 마음 연주 허비 행콕 조니 미첼 해석 청자 감상 돕기 사이 배치 배려 허비 행콕 인생 가운데 기록 컨셉 내용 완성 도로 수려
